t,x,y,z
3.74,-8.989697507065799,-13.32909576938491,20.74142079019751
3.75,-9.428717121053808,-13.830245299854202,21.434279860289966
3.7600000000000002,-9.870981684398762,-14.285581701729646,22.211994173679134
3.77,-10.311017720208723,-14.681308912131097,23.07158332373603
3.7800000000000002,-10.743882988017786,-14.999685627456895,24.013079648220533
3.79,-11.16174737033602,-15.226766972327681,25.02258419859861
3.8000000000000003,-11.556098759228695,-15.350092560320773,26.08282657434301
3.81,-11.918191660001973,-15.355215791796406,27.17766849641137
3.8200000000000003,-12.23877272069834,-15.225647481599331,28.291254781399115
3.83,-12.510226006741693,-14.96208901194594,29.396673347110717
3.84,-12.725136824836891,-14.56715264242686,30.465846300722905
3.85,-12.874033501093221,-14.038688308503238,31.47151539570989
3.86,-12.950637195128389,-13.384625668032374,32.39087317258235
3.87,-12.954014649985282,-12.62697554787219,33.202612828945064
3.88,-12.881190635245723,-11.785379856773258,33.88405022258486
3.89,-12.728831612702162,-10.87796086614431,34.41917571375904
3.9,-12.503614364535778,-9.93344178031488,34.80609319956043
3.91,-12.211947829552667,-8.980647125053641,35.04263036822928
3.92,-11.856534295334967,-8.041830560901506,35.126820189862606
3.93,-11.447312327714522,-7.136693734601032,35.07148743847982
3.94,-10.994987951202404,-6.28531606962399,34.89039688360403
3.95,-10.507577152235584,-5.5026491990255355,34.59443476659239
3.96,-9.99559490221771,-4.795273034217923,34.20198474803301
3.97,-9.469908809402078,-4.169800396374017,33.731504619926945
3.98,-8.939580903601058,-3.630361980938617,33.19656245989096
3.99,-8.411978257544172,-3.1728680153950135,32.611755319001595
4.0,-7.894410682939231,-2.7926309662124376,31.99199549586318
4.01,-7.394077543190758,-2.4859494377502527,31.34901912469748
4.0200000000000005,-6.9154783604884535,-2.2467389246392226,30.690630000656462
4.03,-6.462209473024824,-2.0675036060724414,30.02493821919215
4.04,-6.037956759269018,-1.9417657367882224,29.358437826324888
4.05,-5.644295257195974,-1.8629607741462817,28.695272871989612
4.0600000000000005,-5.282360001716121,-1.8243998814029028,28.039356750071715
4.07,-4.952979070539239,-1.8206208837577764,27.3934935318951
4.08,-4.655959234582075,-1.8467071542752143,26.759415267420483
4.09,-4.390890257166906,-1.8980062609428068,26.138745329455254
4.1,-4.156918648104814,-1.9711505825238251,25.532459534412183
4.11,-3.9531298755501036,-2.063068496379175,24.94119492670316
4.12,-3.7781289943942142,-2.171171870111476,24.36559659077443
4.13,-3.6305344335041116,-2.2939579847644125,23.80604697933911
4.14,-3.5094156441302857,-2.429997210503433,23.262793134262186
4.15,-3.4134856968686793,-2.578062123929974,22.73611658001674
4.16,-3.3404912746030546,-2.7381446283826287,22.22644075705844
4.17,-3.2898450139220423,-2.91017729780524,21.734091826753772
4.18,-3.261154653567379,-3.0940280626681744,21.25938039550902
4.19,-3.2540279322808017,-3.2895648534418167,20.802617069730417
4.2,-3.2664108240634575,-3.4977240687937465,20.364252151203665
4.21,-3.296633888858989,-3.7201243444949985,19.945162824706408
4.22,-3.3451130588015103,-3.9575379083896545,19.54629523404495
4.23,-3.412265091654864,-4.210736562325815,19.168595505424356
4.24,-3.4985067451828726,-4.4804921081515126,18.81300976504977
4.25,-3.604254777149376,-4.767576347714845,18.480484139126247
4.26,-3.729364420383047,-5.07327026811025,18.172001171646475
4.2700000000000005,-3.8724265492502745,-5.40023923153786,17.88942808184167
4.28,-4.033898056577363,-5.749730905637199,17.635436995768895
4.29,-4.214399554383816,-6.122855035864774,17.412724977371163
4.3,-4.414551654689125,-6.5207213676770674,17.22398909059153
4.3100000000000005,-4.634974969512799,-6.944439646530597,17.07192639937304
4.32,-4.87636334197034,-7.395240082253567,16.959250162508397
4.33,-5.140119716751661,-7.87508871725207,16.889647375281115
4.34,-5.426509386675882,-8.383151743539983,16.868314692702516
4.3500000000000005,-5.735428324423243,-8.917876329414668,16.900578606721243
